,Product_ID,Customer_Name,Customer_ID,Date,Rating,Spam(1) and Not Spam(0),Reviews,Sentiment,Features,,,,,,
393,MA305FA1KY528NAFAMZ,M. ALI,2792,5/27/2017,3,0,mein ne apne bhai ke liye order diya tha aur agarchay mein ne durust size ka order diya tha lekin woh iss ke liye behtar hai kyunkay yeh iss ke liye sakht hai shirts ke miyaar ko mad e nazar rakhtay hue yeh itminan bakhash hain aur un ki hesiyat se un ki farahmi ki jati hai tasweer daar lekin barah karam apne size chart ko up grade karen,Positive,"['bhai', 'order', 'durust', 'size', 'order', 'sakht', 'shirts', 'miyaar', 'mad', 'itminan', 'bakhash', 'farahmi', 'tasweer', 'size', 'chart', 'grade']",,,,,,
394,AY536FA11G0ZMNAFAMZ,liza,6803,6/25/2018,4,0,bhot chee quality h t shirts ki aur fabrics b acha hai shukriya,Positive,"['quality', 'shirts', 'fabrics']",,,,,,
395,TS571FA0HG8V8NAFAMZ,Hassan,2115,7/16/2017,2,1,acha nai h  size inn ka chot h real  sy,Negative,"['size', 'real']",,,,,,
396,TS571FA0HG8V8NAFAMZ,Arsalan Musani,935,11/28/2017,1,0,bhot bura experience rha wakt bhot kaam th,Negative,"['experience', 'wakt']",,,,,,
397,AY536FA11G0ZMNAFAMZ,Kami,2563,1/15/2017,4,0,ach hi lakin bit color change hai,Positive,"['color', 'change']",,,,,,
398,AY536FA11G0ZMNAFAMZ,Kiree,2693,3/24/2019,5,0,may ny ya aik khareeda hai ur ya bhot acha hai,Positive,[],,,,,,
399,AY536FA11G0ZMNAFAMZ,sohail,7270,2/12/2019,5,0,achi service h aybeez,Positive,['aybeez'],,,,,,
400,AY536FA11G0ZMNAFAMZ,Rehan,4448,6/19/2018,5,0,acha fabrics hai jsa may ny socha tha,Positive,['fabrics'],,,,,,
401,TS571FA0HG8V8NAFAMZ,kingÃ¢â‚¬â„¢s leo,6787,9/2/2018,1,0,apk k juty aram sy pathan ki shop may  k mil jati hai aur aap ny cheat kya hai,Neutral,"['juty', 'aram', 'cheat']",,,,,,
402,GE310FA1HFXXGNAFAMZ,waleed baig,7406,4/3/2016,5,1,mujhe lagta hai ke wazan mein kami ki kuleed aap ke kaam ki out monitoring kar rahi hai aur yeh fitness baind behtareen device hai foot baithta hai bohat hi aram da aur pursukoon hai mein bhi shayad hi mehsoos karsaktha hon jaisay mein ne usay pehna sun hwa hai aur iss ke sath sath uthaye gaye iqdamaat ki tadaad bhi durust tareeqay se  hai aur calorie ka hisaab lagata hai jal gaya,Negative,"['wazan', 'kami', 'monitoring', 'fitness', 'baind', 'behtareen', 'device', 'baithta', 'aram', 'pursukoon', 'mehsoos', 'iqdamaat', 'tadaad', 'durust', 'tareeqay', 'calorie', 'hisaab']",,,,,,
403,GE310FA1HFXXGNAFAMZ,Abdullah Haseeb,240,5/19/2016,4,1,yeh bend mehez na qabil maffi hai aur iss ka har aik hissa tawaqqa ke mutabiq tha mein iss ki tamam khususiyaat aur iss se kitna achchca kaam karta hon iss se bohat mutmaen hon battery ka waqt iss sab se behtar hai aik hafta aasani se mujhe  hai aur iss terhan ke tareeqon ke sath notification alert heart monitor marhala calculator waghera rozana ki bunyaad par mere adad u shumaar ko seekhnay ke l its behtareen hai,Positive,"['bend', 'qabil', 'hissa', 'tawaqqa', 'tamam', 'battery', 'waqt', 'hafta', 'aasani', 'tareeqon', 'notification', 'heart', 'monitor', 'marhala', 'calculator', 'rozana', 'behtareen']",,,,,,
404,GE310FA1HFXXGNAFAMZ,Zeeshan,6135,12/12/2019,3,0,agar aap ka maqsad wazan kaam karna hai tu phir yeh gharri aap ke liye hai agarchay mein kisi aur taakay premi ki tawaqqa kar raha tha lekin iss mein ziyada khususiyaat mojood nahi hain iss se aap ko aap ki ginti hogi iqdamaat aur aap ki dil ki sharah bhi lekin yeh bohat khobsorat hai aur kabhi kabhi baghair kisi wajah ke yeh mere phone par mojood app se rabita munqita hojata hai aur wahan jane ke liye aik du koshishen karta hai,Negative,"['maqsad', 'wazan', 'tawaqqa', 'mojood', 'ginti', 'iqdamaat', 'dil', 'khobsorat', 'baghair', 'wajah', 'mojood', 'rabita', 'wahan']",,,,,,
405,GE310FA1HFXXGNAFAMZ,Inayat (inna),2324,9/21/2019,4,1,mein ne kal hi yeh khareeda hai mein janna chahta hon ke kya mein iss ke kampan waza ko band karsaktha hon aur usay bajne ki hesiyat se rakh sakta hon,Neutral,"['chahta', 'band', '']",,,,,,
406,TS571FA0HG8V8NAFAMZ,Ahsan Faiz,492,5/1/2017,3,0,chamray ka miyaar theek hai lekin market mein dastyab miyaar  se chhota  hai lehaza mein un ko nahi pehan sakta taham mujhe waqai mein woh pasand karte hain ke woh bhi saaf silay hue hain aur design bhi kaafi mohazab tha,Positive,"['chamray', 'miyaar', 'market', 'dastyab', 'miyaar', 'chhota', 'pehan', 'pasand', 'saaf', 'design']",,,,,,
407,TS571FA0HG8V8NAFAMZ,Rizwan Ahmad,4493,10/24/2017,5,0,yeh jootay pahannay mein aram da aur pursukoon hain aur un ki quality un ki qeemat mein bhi bohat achi hai woh uch they tankay lagtay hain aur achi terhan se farigh hotay hain lekin mein ny ghalti se chhootey size ka order diya tu mein ny usay apne bhai ko tohfay mein diya woh usay har roz p_hnta raha hai aur kaafi pasand aya,Positive,"['jootay', 'pahannay', 'aram', 'pursukoon', 'quality', 'qeemat', 'tankay', 'farigh', 'ghalti', 'chhootey', 'size', 'order', 'bhai', 'tohfay', 'roz', 'phnta', 'pasand']",,,,,,
408,TS571FA0HG8V8NAFAMZ,Deepak,1430,12/3/2016,5,0,iss keemat p ya bhot ach hai,Neutral,['keemat'],,,,,,
409,GE310FA1HFXXGNAFAMZ,Muhammad pervaiz,3697,12/10/2018,4,1,mein abhi thori der se iss ka istemaal kar raha hon aur mujhe imandari ke sath iss ke khilaaf koi shikayat nahi hai mujhe iss se aksar ilzamaat nahi uthana parte hain iss se mujhe apne dil ki daraja bandi hoti hai aur mere marahil par bhi nigrani karte hain mujhe batatay hain mein nai kitni achi werzish ki hai mujhe bohat khushi hui hai jab mujhe apne phone se daur honay ki wajah se bhi yeh mujhe it tila aat aur up date ke zareya apne phone par mousool honay wali it tila aat aur taaza karyon ka inhisaar karta rahay ga,Positive,"['thori', 'khilaaf', 'shikayat', 'aksar', 'dil', 'daraja', 'bandi', 'nigrani', 'kitni', 'werzish', 'khushi', 'daur', 'wajah', 'date', 'mousool', 'taaza']",,,,,,
410,GE310FA1HFXXGNAFAMZ,Fahad Anjum,1606,12/9/2019,4,1,fitness band mere liye bohat acha kaam karta hai mein nai iss ke baray mein online parha aur phir iss ke order karne ka iradah kya ularam aur notification up date se le kar iss mein bohat si achi khususiyaat hain yeh bhi hai ke mein istemaal shuda electronic ke muqablay mein iss ki battery ziyada lambi rehti hai mein nahi tha miyaar ke achh ie honay ki tawaqqa kar raha hon aur mujhe khushi hai ke mujhe yeh behtareen miyaar mein mil,Positive,"['fitness', 'band', 'baray', 'online', 'order', 'ularam', 'notification', 'date', 'electronic', 'battery', 'lambi', 'miyaar', 'tawaqqa', 'khushi', 'behtareen', 'miyaar']",,,,,,
411,GE310FA1HFXXGNAFAMZ,Sarwat Malik,4936,6/16/2016,5,1,may ny ie chez bhot enjoy kya ha may zaroor kaho ga leny ko,Neutral,[],,,,,,
412,PE033FA08EVRANAFAMZ,Haris Khan,2071,8/27/2017,5,0,may satisfied ho gett ki chezo sy,Neutral,['satisfied'],,,,,,
413,GE310FA1HFXXGNAFAMZ,Sanna,4889,8/18/2017,5,1,ya chez achi h leny k lya,Positive,[],,,,,,
414,SU455FA18NJ18NAFAMZ,Sikandar Ali,5259,2/18/2016,4,0,acha hai lakin time ny set ho rha iss p,Positive,"['time', 'set']",,,,,,
415,SU455FA18NJ18NAFAMZ,khalil,6770,6/30/2019,3,0,may ya wtch lena chata ho kyu k ya dekhny may achiii hai,Positive,['wtch'],,,,,,
416,SU455FA18NJ18NAFAMZ,Syed,5361,5/10/2019,1,1,daraz ka pehla tajurbah aur iss ke sath theek hai lekin mein masnoaat se mutmaen nahi hon mein nai qayadat wali gharri ka hukum diya jo miyaar mein achcha nahi tha,Positive,"['pehla', 'tajurbah', 'masnoaat', 'miyaar']",,,,,,
417,SU455FA18NJ18NAFAMZ,Haider Ali,1968,11/27/2016,4,0,acha product h deilvery b tez hai phely bar lya hai koi chez daraz sy,Positive,['tez'],,,,,,
418,SU455FA18NJ18NAFAMZ,AH,68,8/25/2019,2,0,acha nai hai,Neutral,[],,,,,,
419,SU455FA18NJ18NAFAMZ,Saad Khan,4628,4/29/2018,4,0,bhot achi nai h lakin keemat k lehaz sy achi hai,Positive,"['keemat', 'lehaz']",,,,,,
420,SU455FA18NJ18NAFAMZ,jahangri,6710,3/15/2018,5,0,achi watch hai keemat kaam hai,Positive,"['watch', 'keemat']",,,,,,
421,SU455FA18NJ18NAFAMZ,Zafrun,6036,12/15/2019,4,0,watch achi hai lkin waterproof nai hai,Positive,"['watch', 'waterproof']",,,,,,
422,SA207FA041RFINAFAMZ,ShoeShopper,5226,2/4/2019,4,0,un sandle ke foot aur andaaz se mohabbat karen woh mushtaba se kahin ziyada barray lagtay hain lekin yeh barri hadd taq nahi kharidaron ko size kaam karne ka mahswara diya jata hai neez sandle ke paiir walay hissay par plastic ka ihata kaafi bara aur ghair aram da hai majmoi tor par un sandle se khush hain,Negative,"['sandle', 'andaaz', 'mohabbat', 'kahin', 'barray', 'barri', 'size', 'sandle', 'paiir', 'hissay', 'plastic', 'bara', 'aram', 'majmoi', 'tor', 'sandle', 'khush']",,,,,,
423,GE310FA1HFXXGNAFAMZ,Urusa Fahim,5738,3/3/2017,5,1,iss device mein bohat durust hai iss se julne walay iqdamaat aur calorie ki tadaad ko mo asar andaaz mein andaza kya jata hai jis se mujhe apne kaam ke naqsha jaat ka naqsha banana asan hojata hai,Positive,"['device', 'durust', 'iqdamaat', 'calorie', 'tadaad', 'asar', 'andaaz', 'andaza', 'naqsha', 'naqsha', 'banana', 'asan']",,,,,,
424,GE310FA1HFXXGNAFAMZ,Usman Haider,5762,9/10/2018,5,0,mujhe yeh aik apne waalid ke liye mila hai aur woh vaqata it usay pasand karte hain mein nay usay iss ke af aal aur kis terhan ki tadrees karni thi lekin woh usay iss ki aadat se jaldi se istemaal kar chuka hai iss se yeh zahir hota hai ke istemaal karna kitna asan hai mere waalid nay usay intehai mufeed paaya iss ke sath sath,Negative,"['vaqata', 'pasand', 'jaldi', 'zahir', 'asan', 'intehai', 'mufeed', 'paaya', '']",,,,,,
425,GE310FA1HFXXGNAFAMZ,Salm,4786,10/9/2019,5,0,ya acha product hau eay may ny phely bar kuch online khareeda hai,Neutral,['online'],,,,,,
426,GE310FA1HFXXGNAFAMZ,yasmeen yousuf,7434,5/1/2017,5,0,yeh bilkul isi terhan kaam karta hai jaisay mein nai iss ki tawaqqa ki thi mein chobees ghantay khud par nigah rakh sakta hon aur apni dawaiyon ke liye bhi alarm laga sakta hon yeh sunehry saloon mein logon ke liye bohat mufeed hai aur yeh seekhnay mein yeh waqai asan hai bhi istemaal karen,Positive,"['tawaqqa', 'ghantay', 'nigah', 'alarm', 'sunehry', 'saloon', 'logon', 'mufeed', 'asan', '']",,,,,,
427,GE310FA1HFXXGNAFAMZ,M Toqeer Shahid,2775,8/18/2017,5,0,yeh aik umdah aala hai  driving ke douran yeh kaar amad hai aur aap ko apne phone par mojood it tila aat ke sath aap ko up date aur alert karta rehta hai,Neutral,"['umdah', 'driving', 'douran', 'mojood', 'date']",,,,,,
428,GE310FA1HFXXGNAFAMZ,omer Khalil,7019,2/23/2018,5,0,yeh bohat jadeed aur vaqata helpful madadgaar bhi hai mein abhi kuch arsa se iss ka istemaal kar raha hon aur iss se munsalik honay ka kya matlab hai iss ki nai wazahat hogayi hai iss baind ke liye super likes,Positive,"['jadeed', 'vaqata', 'helpful', 'madadgaar', 'munsalik', 'matlab', 'wazahat', 'baind', 'super']",,,,,,
429,GE310FA1HFXXGNAFAMZ,Qazi Muhammad,4249,6/9/2019,5,0,sach tu yeh hai ke mein iss alay ka aik bohat bara madah hon usay behtareen lagnay ke sath sath qabil itlaq aur qeemat bhi mil gayi yeh aik smart wtch mayns calling system hai,Positive,"['bara', 'behtareen', 'qabil', 'qeemat', 'smart', 'wtch', 'calling', 'system']",,,,,,
430,TS571FA05JKRONAFAMZ,Noor.,4085,9/21/2017,4,0,halkay makhmal kapray ka mawaad din bhar pahannay mein naram aur aram da achay aram da aur pursukoon pahannay ke jootay shukriya daraz,Positive,"['kapray', 'din', 'bhar', 'pahannay', 'naram', 'aram', 'aram', 'pursukoon', 'pahannay', 'jootay']",,,,,,
431,TS571FA05JKRONAFAMZ,Adnan Hussain,352,7/27/2017,5,0,mukammal  par  kyunkay mein daraz se bohat mutmaen hon yeh mera daraz se kharidari karne ka pehla tajurbah tha aur mujhe ishtihar ke mutabiq aik hi numeral mila hai yeh jootay pahannay mein aram da aur pursukoon hain aur qeemat ke liye bhi bohat maqool,Positive,"['mukammal', 'kharidari', 'pehla', 'tajurbah', 'ishtihar', 'jootay', 'pahannay', 'aram', 'pursukoon', 'qeemat']",,,,,,
432,MA305FA1KY528NAFAMZ,Muhammad Farhan Habib,3554,7/15/2018,5,1,yeh tea shirts season ke l quite pakarney wali hain woh aram da aur pursukoon maday se bani tea sharts letay hain iss terhan halkay aur saans lainay mein aasani hoti hai silai kaafi saaf hai jis ki wajah se mein ny un shirts mein tawaqqa nahi ki thi tamam  mere pasandeeda rang hain aur shirts ka koi bhi rang aur size dhoney ke baad tabdeel nahi sun hwa,Positive,"['tea', 'shirts', 'season', 'pakarney', 'aram', 'pursukoon', 'maday', 'tea', 'sharts', 'aasani', 'silai', 'saaf', 'wajah', 'shirts', 'tawaqqa', 'tamam', 'pasandeeda', 'rang', 'shirts', 'rang', 'size', 'dhoney', 'tabdeel']",,,,,,
433,MA305FA1KY528NAFAMZ,Aleem,582,7/6/2018,4,1,darasal kameez mein se sirf aik ka masla tha baqi qmizin qeemat ke mutabiq aur maday ke miyaar ke mutabiq waqai uch and aur qabil amal hain aik chhota honay ki wajah se mehsoos sun hwa baqi kaamil thay mere liye,Positive,"['kameez', 'masla', 'qmizin', 'qeemat', 'maday', 'miyaar', 'qabil', 'chhota', 'wajah', 'mehsoos', '']",,,,,,
434,MA305FA1KY528NAFAMZ,Muhammad Ali,3507,1/8/2020,4,1,yeh pack mausam ke l suitable mozoon hai mein ne woh saaray rang haasil kiye hain jin ka mein ne order diya hai aur yeh sab yahan ki terhan roshan hain quality bohat mohazab asan hai aur pahannay ke liye bohat ziyada aram da hai har aik ka size yeh mere liye aik jaisay aur kaamil thay,Positive,"['pack', 'mausam', 'suitable', 'mozoon', 'rang', 'haasil', 'order', 'roshan', 'quality', 'asan', 'pahannay', 'aram', 'size']",,,,,,
435,MA305FA1KY528NAFAMZ,Ahmed Shabbir,470,7/12/2017,4,0,thandhi shirts woh theek hain miyaar agarchay behtar ho sakta tha silai ost hai lekin size aur fitting bilkul kaamil hai iss par khush hon,Positive,"['thandhi', 'shirts', 'miyaar', 'silai', 'size', 'fitting', 'khush']",,,,,,
436,SH847FA13HMRANAFAMZ,Moeed,3204,1/18/2017,1,0,kabhi bhi iss baichnay walay se kharidari nah karen order  size lekin wusool  miyaar miyaar ke tehat hai qabil reham aur sasta tareen miyaar,Negative,"['baichnay', 'kharidari', 'order', 'size', 'wusool', 'miyaar', 'miyaar', 'qabil', 'reham', 'sasta', 'miyaar']",,,,,,
437,MA305FA1KY528NAFAMZ,SHAHBAZ,4584,9/17/2018,1,0,adhi aasteen ke bajaye mukammal aasteen ki qmizin wusool ki apne  ke sath khail nah karen kyunkay aap log inhen iss terhan kho bathain ge,Negative,"['adhi', 'mukammal', 'qmizin', 'wusool', 'khail', 'log']",,,,,,
438,MA305FA1KY528NAFAMZ,Rana,4381,8/24/2017,2,0,tasweeron mein nahi dekhaya gaya stuf ke miyaar waisay bhi mujhe umeed hai ke agla miyaar behtar ho ga,Positive,"['tasweeron', 'stuf', 'miyaar', 'umeed', 'miyaar']",,,,,,
439,MA305FA1KY528NAFAMZ,Jamshed Memon,2443,1/10/2019,4,1,tea shirts ke iss pack ko khareedna aik danish mandana faisla saabit sun hwa kyunkay woh itnay arram da aur pursukoon hain halkay aur naram tareen kapray ke sath silai hui sahih size aur fitting mein atay hain aur yahan taq ke rang bhi thanda hota hai khushii hai ke iss terhan ki mukhtalif aqsam ke sath meri almaari ittafaq se mausam ke liye pehnana hai,Positive,"['tea', 'shirts', 'pack', 'khareedna', 'saabit', 'pursukoon', 'naram', 'kapray', 'silai', 'size', 'fitting', 'rang', 'thanda', 'mukhtalif', 'aqsam', 'mausam', 'pehnana']",,,,,,
440,SH847FA13HMRANAFAMZ,maria,6850,9/3/2017,5,0,umdah miyaar lekin jaisa ke aap ke yahan dekhaya gaya rang mukhtalif hai lekin achi cheezian,Positive,"['umdah', 'miyaar', 'rang', 'mukhtalif']",,,,,,
441,SH847FA13HMRANAFAMZ,peaceful,7031,4/27/2017,1,0,ya sb sy busry shoes h jo ab tk lya h may ny,Neutral,['shoes'],,,,,,
442,SH847FA13HMRANAFAMZ,Masil,3056,12/9/2017,5,0,mujhy ya sneakers psnd h aur ya easy b hai,Neutral,"['sneakers', 'psnd', 'easy']",,,,,,
443,MA305FA1KY528NAFAMZ,Saad,4618,7/18/2017,5,1,bhot achi quality hai aur pasy poori hoya hai,Positive,"['quality', 'pasy']",,,,,,
444,SU455FA18NJ18NAFAMZ,Hasnain,2104,12/17/2019,5,0,yeh intehai garam ghari hai jis ki terhan website par dekha gaya hai aur quality bohat achi hai waqt muqarrar karne ke liye button ko tahmain aur tamam af aal uch running chal rahay hain shukriya,Positive,"['intehai', 'garam', 'website', 'dekha', 'quality', 'waqt', 'button', 'tamam']",,,,,,
445,SU455FA18NJ18NAFAMZ,Mazhar,3079,4/12/2017,1,0,bhot buri quality h time wla button hi ny mil rha,Neutral,"['buri', 'quality', 'time', 'button']",,,,,,
446,SU455FA18NJ18NAFAMZ,King Usman,2686,5/8/2016,1,0,mujhe aik naaqis tukda bheja jis ne munasib tareeqay se kaam nah kya ho nah bohat kaam khushi zahir karen aur nah hi daraz se koi order den ge yeh online ka order dena mera pehla tajurbah tha aur yeh acha nahi hai,Positive,"['naaqis', 'tukda', 'munasib', 'tareeqay', 'khushi', 'zahir', 'order', 'online', 'order', 'pehla', 'tajurbah']",,,,,,
447,SU455FA18NJ18NAFAMZ,Irfan,2341,6/14/2017,5,0,jsy pic thi wsa hi mila hai aur kaam b acha kar rha hai,Positive,['pic'],,,,,,
448,SU455FA18NJ18NAFAMZ,fahdi,6508,8/13/2017,5,0,ya itna acha hai aur kaam b ach kar rha hai koi masla ny h iss k sath,Positive,['masla'],,,,,,
449,FA628FA10DJF2NAFAMZ,Jamil,2434,3/27/2019,2,0,mein ne  ka order diya lekin baichnay walay ne  bheja farokht kanandah la parwah hai iss muahiday ki sifarish nah karen bilkul bhi nahi,Negative,"['order', 'baichnay', 'farokht', 'sifarish']",,,,,,
450,FA628FA10DJF2NAFAMZ,Ather Mehmood,1077,5/10/2017,5,0,mein neh iss numeral ka order kya numeral  same ki terhan hai jaisa ke yeh shabih mein dekhaya ja raha hai  rupay ke tehat yeh money ke saudey ke l aa aik achi aur qeemat hai jis ki sifarish ki jati hai,Negative,"['neh', 'order', 'rupay', 'money', 'qeemat', 'sifarish']",,,,,,
451,OA551FA0MDUJGNAFAMZ,Raza,4431,12/5/2019,5,1,iss ki qeemat ke qabil  mein ne aaj inhen mil kar mujhe bohat khushi hui hai ke woh waisay hi hain jaisay unhon ne wada kya tha,Positive,"['qeemat', 'qabil', 'khushi', '']",,,,,,
452,OA551FA0MDUJGNAFAMZ,Sufiyan Kamal,5327,1/3/2017,4,0,jootay achh are hain iss qeemat mein mein iss ki umdah baat keh sakta hon lekin iss ki tawaqqa nahi kar raha tha size mukhtalif hain lekin khaas tor par iss mein koi buri baat nahi khaas tor par iss qeemat mein,Negative,"['jootay', 'qeemat', 'umdah', 'tawaqqa', 'size', 'mukhtalif', 'khaas', 'tor', 'buri', 'khaas', 'tor', 'qeemat']",,,,,,
453,GE310FA1HFXXGNAFAMZ,Mr Abroi,3290,7/30/2018,5,0,battery iss ki sab se barri khasusiyat hai kyunkay yeh mere liye  din se ziyada waqt se kaam kar rahi hai aur ab bhi iss mein ras hai mein iss ke muqablay mein bhi foot baithak ka malik hon yeh itna mashhoor nahi hai lekin yeh isi terhan kaam karta hai asan hai  aur bhi qaim,Negative,"['battery', 'barri', 'khasusiyat', 'din', 'waqt', 'asan', '']",,,,,,
454,GE310FA1HFXXGNAFAMZ,Zia,6152,3/13/2019,5,1,batter bhot waek h iss ki aur waterproof b nai h ya,Neutral,"['batter', 'waterproof']",,,,,,
455,GE310FA1HFXXGNAFAMZ,Wasif Memon,5926,6/3/2017,3,0,jaisa ke mein nay kal iss bind ko order kya tha aur aaj ki taiz raftaar tarseel ko kehte hain aur mujhe iss numeral se koi warranty nahi mili kyun nahi maloom ke mein nay pehlay hi daraz team se kyun shikayat ki hai lehaza iss cheez ko khareedne ke baad aap ko warranty milni hai ya nahi iss ki jaanch partaal karni hogi haqeeqat yeh hai ke yeh bind koi foot butt bind nahi hai iss product ka asal naam  x  s hai bind touch screen nahi hai lekin sirf itni hi jagah hai jahan aap apni ungli se touch kar saktay hain aur battery ka waqt shayad iss se kahin ziyada nahi hai aam aayi bind  jaisay bind aur haan alarm ghari ko aayi u s aayi phone device ke sath koi masla darpaish hai kyun nahi jantay kyun,Neutral,"['bind', 'order', 'taiz', 'raftaar', 'warranty', 'maloom', 'pehlay', 'team', 'shikayat', 'khareedne', 'warranty', 'jaanch', 'partaal', 'haqeeqat', 'bind', 'bind', 'asal', 'naam', 'bind', 'touch', 'screen', 'ungli', 'touch', 'battery', 'waqt', 'kahin', 'bind', 'bind', 'alarm', 'device', 'masla', '']",,,,,,
456,GE310FA1HFXXGNAFAMZ,Abdur Rehman Akhtar,267,7/23/2019,5,0,yeh taakay ka itna herat angaiz tukraa hai waqt zahir karne ke ilawa zahir hai ke iss mein mutadid deegar fitness khususiyaat bhi hain jaisay jalti hui calorie ginti hai aur alarm aur caller notification ke liye bhi istemaal ki ja sakti hai,Neutral,"['herat', 'angaiz', 'tukraa', 'waqt', 'zahir', 'zahir', 'mutadid', 'fitness', 'calorie', 'ginti', 'alarm', 'caller', 'notification']",,,,,,
457,GE310FA1HFXXGNAFAMZ,Fazal,1793,5/18/2018,4,0,yeh baind herat angaiz hai yeh nah sirf meri samaat ki sharah ki nigrani mein madad karta hai balkay yeh mujhe apne ird gird ke sath taaza kaari aur mutabqat pazeer bhi rakhta hai battery mujhe daidh hafta ke lag bhag chalti hai jo kuch bhi bura nahi hai,Positive,"['baind', 'herat', 'angaiz', 'samaat', 'nigrani', 'madad', 'gird', 'taaza', 'mutabqat', 'battery', 'hafta', 'chalti']",,,,,,
458,GE310FA1HFXXGNAFAMZ,Ali Mukhtar,623,4/16/2019,4,0,mein thora sa mayoos hon kyun ke alarm mere aayi u s device  s  par kaam nahi kar raha hai mein nai har mumkin koshish ki hai majmoi tor par masnoaat bohat achi hai ke tamam khususiyaat kaam kar rahi hain aur cheeni miyaar ki deegar khususiyaat se bhi behtar hai tu mein sab ko iss ki sifarish karoon ga,Positive,"['mayoos', 'alarm', 'device', 'koshish', 'majmoi', 'tor', 'masnoaat', 'tamam', 'cheeni', 'miyaar', 'sifarish']",,,,,,
459,GE310FA1HFXXGNAFAMZ,hamza,6594,3/17/2019,4,0,lambi lambi lambi battery ki zindagi lekin notification set up itna acha nahi hai lekin theek alarm bhi theek hai mein aap ko mahswara dun ga ke agar aap ko apne mobile se bohat ziyada mulawis hai tu aap ko fa aal rehne ke l must usay zaroor istemaal karen,Positive,"['lambi', 'lambi', 'lambi', 'battery', 'zindagi', 'notification', 'set', 'alarm']",,,,,,
460,GE310FA1HFXXGNAFAMZ,Possibly the best ever,4194,2/20/2016,4,0,yeh aik umdah aala hai un smart wtch se kahin ziyada behtar bunyadi tor par kyunkay battery taweel arsa taq chalti hai aur aap usay kalon ke l usay istemaal nahi kar saktay hain iss se aap ko apne phone par mojood it tila aat se taaza kaari aur mutnabba rehta hai aur iss mein dil ki dharkan monitor bhi hai sab se barh kar yeh aik ba salahiyat masnoaat hai,Positive,"['umdah', 'smart', 'wtch', 'kahin', 'tor', 'battery', 'taweel', 'chalti', 'mojood', 'taaza', 'dil', 'monitor', 'salahiyat', 'masnoaat']",,,,,,
461,GE310FA1HFXXGNAFAMZ,Nabeel Nasir,3864,12/28/2017,4,0,ibtidayi tor par iss ka istemaal nahi kya tha lekin ab aik baar jab mein nai iss ka istemaal muratab karliya hai tu mein usay kabhi bhi band nahi karta hon yeh aap ke apne aap ko talaash karne ke qabil aik tajurbah hai mein iss ko istemaal mein aasani ke l   par  par darja dun ga aur baqaidagi se up date aur nigrani faraham karna,Negative,"['ibtidayi', 'tor', 'band', 'talaash', 'qabil', 'tajurbah', 'aasani', 'darja', 'baqaidagi', 'date', 'nigrani', 'faraham']",,,,,,
462,OA551FA0DDVVWNAFAMZ,Farhat,1721,11/16/2017,5,0,yeh achay miyaar ke jootay hain mujhe iss ki tawaqqa   thi lekin yeh meri tawaquaat se ziyada hai itni kaam qeemat mein mein kidt ko  kar raha hon yeh jootay aram da aur pursukoon hain aur military ke liye zurori admi ke mutabiq,Positive,"['miyaar', 'jootay', 'tawaqqa', 'tawaquaat', 'qeemat', 'jootay', 'aram', 'pursukoon', 'zurori']",,,,,,
463,OA551FA0DDVVWNAFAMZ,Nadir,3890,2/6/2019,5,0,mujhe nahi maloom tha ke  mein premium miyaar hoga mujhe jis ki zaroorat hai mutmaen shukriya daraz,Positive,"['maloom', 'premium', 'miyaar', 'zaroorat']",,,,,,
464,SO347FA0EI8QONAFAMZ,Kareem Mukhtar,2585,3/21/2018,5,0,yeh chamray ke mozay khareede kyunkay mein shumali ki janib jane ke baarey mein mansoobah bana raha hon aur sirf un sooraton mein mil raha hon ab taq miyaar bohat aaccha hai aur size bhi kaamil hai aik baar zip phas gaya jo pareshani ka baais bana lekin mein iss se guzar gaya,Negative,"['chamray', 'khareede', 'mansoobah', 'miyaar', 'size', 'zip', 'phas', 'pareshani', '']",,,,,,
465,SO347FA0EI8QONAFAMZ,@li,27,9/18/2016,5,0,wakt p ila quality b achi hai,Negative,"['wakt', 'quality']",,,,,,
466,SO347FA0EI8QONAFAMZ,Asad,966,3/10/2019,1,0,baichnay wala naaqis hai numeral kharab hai aur iss ke sath hi nuqsaan bhi kaam hai iss se nahi khridte hain dikhayi jaany wali shabih alla miyaar ki hai aur  intahi kamtar reham wala hai dono paun dayen taraf ke paun ke liye chupkay hue hain,Positive,"['baichnay', 'naaqis', 'nuqsaan', 'dikhayi', 'alla', 'miyaar', 'reham', 'paun', 'taraf', 'paun', '']",,,,,,
467,SU455FA18NJ18NAFAMZ,Zargham,6105,10/28/2018,4,0,gharri ka miyaar u bilkul wazeh nahi hai jaisa ke tasweeron mein dekhaya gaya hai yeh aik  sala bache ka khilona lagta hai aur jo mujhe mila iss ke button mein masla hai sirf thora sa dabanay ki zaroorat hai lekin theek hai,Negative,"['miyaar', 'wazeh', 'tasweeron', 'bache', 'khilona', 'button', 'masla', 'dabanay', 'zaroorat']",,,,,,
468,SU455FA18NJ18NAFAMZ,Aftab,405,8/31/2018,5,0,mujhy psnd h ya watch,Neutral,"['psnd', 'watch']",,,,,,
